country_code;return_case_id;quantity;product_id;city;postal_code;total_refund;currency;exchange_rate;creation_date;...11;weight;emission;price;distance
CA;00869765-RC1;1;K03203PK005490026;Langley;V2Y 1T1;28500.0;CAD;0.67942172550077;2024-03-08T21:58:17.711Z;;2,00;1,19;1,36;865,77
CA;00926048-RC1;1;6J01583SPY709500XS;Kelowna;V1Y 1Z9;142000.0;CAD;0.68234822471283;2024-04-24T17:46:59.923Z;;2,00;12,16;1,36;8813,95
CA;00867291-RC1;1;9405499999991000M;VICTORIA;V8S 1W7;55000.0;CAD;0.68231254594598;2024-02-28T21:17:34.481Z;;2,00;21,95;1,36;15906,55
CA;00900063-RC1;1;94079499999975508H;Brampton;L7A 0V6;23000.0;CAD;0.67918649457332;2024-04-01T02:21:52.562Z;;2,00;9,83;1,36;7122,91
CA;01090134-RC1;1;9407929999998412U;Verdun;H3e0a7;20000.0;CAD;0.66045046596185;2024-08-11T14:29:34.789Z;;2,00;1,35;1,36;978,22
CA;00904781-RC1;1;94079099999939397H;Hampstead;H3X 3N3;132200.0;CAD;0.68538213849513;2024-04-12T22:04:43.113Z;;2,00;1,99;1,36;1441,71
CA;01211999-RC1;1;6K08593S25272606M;Penticton;V2A 8T6;144000.0;CAD;0.66591547051782;2024-12-26T19:51:10.974Z;;2,00;12,22;1,36;8853,55
CA;01127562-RC1;1;9410739999991202M;Montreal;H3H 2N5;30000.0;CAD;0.66480846430139;2024-09-30T19:23:57.616Z;;2,00;9,11;1,36;6599,50
CA;00955441-RC1;1;9409519999991467M;Calgary;T2J 6B7;17100.0;CAD;0.6753953873013;2024-05-24T14:38:57.425Z;;2,00;11,71;1,36;8482,38
CA;00926048-RC1;1;810346E00166107038;Kelowna;V1Y 1Z9;142000.0;CAD;0.68234822471283;2024-04-24T17:46:59.923Z;;2,00;12,16;1,36;8813,95
CA;01054923-RC1;1;941015999999900032DD;Aurora;L4G 1B7;129000.0;CAD;0.67102114095189;2024-07-18T18:05:53.010Z;;2,00;10,78;1,36;7813,06
CA;00953505-RC1;1;940894999999556140AB;Calgary;T2J 6B7;10100.0;CAD;0.67803445160205;2024-05-24T14:33:54.123Z;;2,00;11,71;1,36;8482,38
CA;01036151-RC1;1;810398W1IL0900141;St Catharines;L2R 3X5;52000.0;CAD;0.67937197003085;2024-07-12T15:01:31.510Z;;2,00;9,83;1,36;7121,17
CA;00850544-RC1;1;9408659999991000XS;Abbotsford;V2T 5G5;16200.0;CAD;0.68882085448471;2024-02-17T00:00:56.266Z;;2,00;12,43;1,36;9004,35
CA;00789133-RC1;1;810103W1E80100040;Toronto;M4M 2W1;81550.0;CAD;0.68196705243714;2024-01-09T21:04:18.480Z;;2,00;9,80;1,36;7099,78
CA;01054923-RC1;1;9410129999991202XS;Aurora;L4G 1B7;129000.0;CAD;0.67102114095189;2024-07-18T18:05:53.010Z;;2,00;10,78;1,36;7813,06
CA;00936993-RC1;1;9408499999997521XS;Etobicoke;M9A 2N5;21200.0;CAD;0.68332054233819;2024-05-04T14:30:04.835Z;;2,00;9,82;1,36;7112,56
CA;01114262-RC1;1;9410249999993000M;Scarborough;M1N 4B7;30000.0;CAD;0.66396671698391;2024-09-13T05:53:48.234Z;;2,00;2,31;1,36;1672,88
CA;01281551-RC1;1;800159N0222680238;Toronto;M4P 2C3;59850.0;CAD;0.67255637029084;2025-03-03T17:36:14.890Z;;2,00;9,80;1,36;7099,78
CA;00967003-RC1;1;800004W0YG0905039;Edmonton;T5N 1Z6;125500.0;CAD;0.67333796177878;2024-05-30T03:27:02.185Z;;2,00;11,37;1,36;8240,28
CA;01165046-RC1;1;9410489999996016L;Kitchener;N2P 1A5;0.0;CAD;0.67545586856531;2024-12-02T09:18:19.927266Z;;2,00;9,92;1,36;7186,49
CA;00869765-RC1;1;K03343PK038912025;Langley;V2Y 1T1;28500.0;CAD;0.67942172550077;2024-03-08T21:58:17.711Z;;2,00;1,19;1,36;865,77
CA;00954554-RC1;1;9409499999991000M;Spencerville;K0E 1X0;18100.0;CAD;0.67713195329554;2024-05-21T14:29:52.190Z;;2,00;9,96;1,36;7217,46
CA;01165046-RC1;1;941038999999601636AC;Kitchener;N2P 1A5;0.0;CAD;0.67545586856531;2024-12-02T09:18:19.927266Z;;2,00;9,92;1,36;7186,49
CA;01178698-RC1;1;9,40999E+16;Brampton;L6Y 1N9;21000.0;CAD;0.674644371868;2024-12-05T01:14:01.546Z;;2,00;9,83;1,36;7122,91
CA;01255467-RC1;1;K03710PK0095100012;Toronto;M5J 2S2;0.0;CAD;0.67093542369684;2025-02-03T16:59:10.566779Z;;2,00;9,80;1,36;7099,78
CA;01121811-RC1;1;9410399999991000S;Quebec;G1S 3J5;0.0;CAD;0.66126396558603;2024-11-20T10:04:38.358317Z;;2,00;8,45;1,36;6125,28
CA;01047766-RC1;1;9,40331E+16;New Westminster;V3L 4X1;9600.0;CAD;0.67800074894817;2024-07-16T04:40:52.829Z;;2,00;12,44;1,36;9012,35
CA;01164332-RC1;1;234387W91321000U;Abbotsford;V2S 7J2;189000.0;CAD;0.67545586856531;2024-11-20T23:39:46.320Z;;2,00;12,43;1,36;9004,35
CA;00983921-RC1;1;700073WP03719012U;Montreal;H3G 1A1;88800.0;CAD;0.67177916126559;2024-06-17T15:36:31.394Z;;2,00;9,11;1,36;6599,50
CA;01175768-RC1;1;K03181PK001256098;Toronto;M5H 0A2;0.0;CAD;0.68106130623956;2024-12-12T22:35:10.617438Z;;2,00;9,80;1,36;7099,78
CA;01285404-RC1;1;7B0141W91321000U;Scarborough;M1M 2G7;189000.0;CAD;0.67124082464089;2025-02-26T19:31:58.959Z;;2,00;2,31;1,36;1672,88
CA;01258521-RC1;1;810504AP0AQ0100039H;Burnaby;V5C 0N1;538000.0;CAD;0.6676300959837;2025-01-31T05:20:34.030Z;;2,00;12,44;0,1;9011,27
CH;01088491-RC1;1;810364AP00P0213434;Meggen;6045;174500.0;CHF;10675519765057.0;2024-08-06T11:55:42.873Z;;2,00;0,91;0,1;658,85
CH;01253077-RC1;1;9410439999996309M;Bern;3007;0.0;CHF;10631388832403.0;2025-01-27T08:34:36.213284Z;;2,00;0,95;0,1;689,38
CH;00963579-RC1;1;6K07533S24852332M;Fribourg;1700;109000.0;CHF;10112863917797.0;2024-05-24T13:54:51.753Z;;2,00;0,94;0,1;683,00
CH;00908027-RC1;1;6J01583SPY481000M;Z√ºrich;8044;80000.0;CHF;10226109642739.0;2024-04-09T15:14:42.021Z;;2,00;0,97;0,1;700,86
CH;00851285-RC1;1;940797999999T8404H;Lonay;1027;24000.0;CHF;10593150903779.0;2024-02-19T08:03:42.886Z;;2,00;0,97;0,1;701,04
CH;00908027-RC1;1;6J02733SPY539000M;Z√ºrich;8044;80000.0;CHF;10226109642739.0;2024-04-09T15:14:42.021Z;;2,00;0,97;0,1;700,86
CH;00950496-RC1;1;K03246PK0756301110;Jussy;1254;31500.0;CHF;10234700350258.0;2024-05-15T19:53:29.089Z;;2,00;1,55;0,1;1126,78
CH;01169758-RC1;1;6201213ES210950044;Fribourg;1700;117000.0;CHF;10694095705143.0;2024-11-22T18:05:06.912Z;;2,00;0,94;0,1;683,00
CH;00847231-RC1;1;391698W91321220U;Herrliberg;8704;77000.0;CHF;10623507431076.0;2024-02-14T20:41:42.636Z;;2,00;0,93;0,1;673,24
CH;01253077-RC1;1;9411289999991000L;Bern;3007;0.0;CHF;10631388832403.0;2025-01-27T08:34:36.213284Z;;2,00;0,95;0,1;689,38
CH;00864714-RC1;1;6A03623BU370100034;Basel;4051;0.0;CHF;10483312324691.0;2024-03-18T10:09:49.777362Z;;2,00;1,02;0,1;738,66
CH;01143801-RC1;1;94108099999910006H;Z√ºrich;8005;26000.0;CHF;10640359862104.0;2024-10-19T19:00:38.277Z;;2,00;0,97;0,1;700,86
CH;01017004-RC1;1;K03345PK073141489M;Del√©mont;2800;8500.0;CHF;10433983077897.0;2024-06-26T09:54:20.178Z;;2,00;13,95;0,1;10109,73
CH;01114186-RC1;1;9410029999991000U;Bern;3007;23000.0;CHF;10697147466887.0;2024-09-10T19:08:21.810Z;;2,00;0,95;0,1;689,38
CH;00844058-RC1;1;930119PS00048530L;H√ºnenberg See;6333;188500.0;CHF;10693401222838.0;2024-02-08T22:01:39.546Z;;2,00;0,00;0,1;
CH;01253077-RC1;1;9410689999997200M;Bern;3007;0.0;CHF;10631388832403.0;2025-01-27T08:34:36.213284Z;;2,00;0,95;0,1;689,38
CH;01088491-RC1;1;7B0080WP03611000U;Meggen;6045;174500.0;CHF;10675519765057.0;2024-08-06T11:55:42.873Z;;2,00;0,91;0,1;658,85
CH;01250481-RC1;1;9410869999993000S;Dielsdorf;8157;56500.0;CHF;10657710545876.0;2025-01-25T12:26:14.010Z;;2,00;0,96;0,1;697,55
CH;00931099-RC1;3;K03319PK068190139M;Gen√®ve;1208;31500.0;CHF;1029274742914.0;2024-05-05T19:50:00.046Z;;2,00;2,38;0,1;1725,07
CH;00844058-RC1;1;930116PS00048530L;H√ºnenberg See;6333;188500.0;CHF;10693401222838.0;2024-02-08T22:01:39.546Z;;2,00;0,00;0,1;
CH;01171601-RC1;1;9410379999996016M;Ch√™ne-Bougeries;1224;0.0;CHF;10765145765411.0;2024-12-05T14:38:27.181456Z;;2,00;0,96;0,1;694,84
CH;01116125-RC1;1;6D03283SPH994224XXS;Fribourg;1700;210600.0;CHF;10666667451558.0;2024-09-15T08:47:38.320Z;;2,00;0,94;0,1;683,00
CH;01062529-RC1;1;6J03183SPZ171083XS;Fribourg;1700;132500.0;CHF;10340676665378.0;2024-07-27T05:13:15.729Z;;2,00;0,94;0,1;683,00
CH;00925710-RC1;1;810411KP027100040H;Frauenfeld;8500;504000.0;CHF;10288724314175.0;2024-04-28T11:12:29.209Z;;2,00;0,95;0,1;689,74
CH;01232089-RC1;1;9409349999998434XS;Winterthur;8400;29750.0;CHF;10655009401732.0;2025-01-07T06:53:58.180Z;;2,00;0,95;0,1;689,65
CH;00963579-RC1;1;6K07203S24852332XS;Fribourg;1700;109000.0;CHF;10112863917797.0;2024-05-24T13:54:51.753Z;;2,00;0,94;0,1;683,00
CH;00936166-RC1;1;6D02703SPH684149L;Basel;4051;112000.0;CHF;1022059771904.0;2024-05-02T10:31:54.487Z;;2,00;1,02;0,1;738,66
CH;01011472-RC1;1;7B0077WP03659500U;Kleinandelfingen;8451;138500.0;CHF;10465432971833.0;2024-06-29T12:09:45.148Z;;2,00;0,97;0,1;701,09
CH;00877702-RC1;1;810323KP027100041;Frauenfeld;8500;81500.0;CHF;10401514919646.0;2024-03-31T15:53:44.834Z;;2,00;0,95;0,1;689,74
CH;00882448-RC1;1;K03574PK0740120212M;Untersiggenthal;5417;5000.0;CHF;10415507510874.0;2024-03-18T13:40:22.212Z;;2,00;0,98;0,1;706,58
CH;01143798-RC1;1;9,41081E+16;Z√ºrich;8005;26000.0;CHF;10640359862104.0;2024-10-19T19:04:44.987Z;;2,00;0,97;0,1;700,86
CH;01232089-RC1;1;9,41062E+16;Winterthur;8400;29750.0;CHF;10655009401732.0;2025-01-07T06:53:58.180Z;;2,00;0,95;0,1;689,65
CH;01251332-RC1;1;3414163CU703400042;Coppet;1296;67000.0;CHF;10607880080785.0;2025-01-22T10:19:39.390Z;;2,00;0,97;0,1;703,27
CH;01232089-RC1;1;9409329999998434XS;Winterthur;8400;29750.0;CHF;10655009401732.0;2025-01-07T06:53:58.180Z;;2,00;0,95;0,1;689,65
CH;01036360-RC1;1;371223W93553030U;Ehrendingen;5420;95000.0;CHF;10276770356938.0;2024-07-16T16:22:45.820Z;;2,00;0,97;0,1;703,01
CH;01137160-RC1;1;941038999999601640AC;Lonay;1027;22000.0;CHF;10610540182307.0;2024-10-08T16:49:03.452Z;;2,00;0,97;0,1;701,04
CH;01116125-RC1;1;6D03363SPH99422431;Fribourg;1700;210600.0;CHF;10666667451558.0;2024-09-15T08:47:38.320Z;;2,00;0,94;0,1;683,00
CH;00957844-RC1;1;K03360PK069284304;Basel;4059;9500.0;CHF;10111527680603.0;2024-05-29T20:52:50.823Z;;2,00;1,02;0,1;738,66
CH;00976072-RC1;1;6301053DU655100044;Cormondr√®che;2036;44500.0;CHF;10203639207554.0;2024-06-17T15:01:47.445Z;;2,00;0,00;0,1;
CH;00886372-RC1;1;9,407E+16;Gen√®ve;1207;20500.0;CHF;10394659722926.0;2024-03-20T13:59:37.976Z;;2,00;2,38;0,1;1725,07
CH;01253077-RC1;1;9411279999991000L;Bern;3007;0.0;CHF;10631388832403.0;2025-01-27T08:34:36.213284Z;;2,00;0,95;0,1;689,38
CH;01137160-RC1;1;9410489999996016S;Lonay;1027;22000.0;CHF;10610540182307.0;2024-10-08T16:49:03.452Z;;2,00;0,97;0,1;701,04
CH;01169758-RC1;1;6402133ES210950044;Fribourg;1700;117000.0;CHF;10694095705143.0;2024-11-22T18:05:06.912Z;;2,00;0,94;0,1;683,00
CH;01044594-RC1;1;513860W85426802U;Lausanne;1005;0.0;CHF;10290675264083.0;2024-09-03T15:52:58.555048Z;;2,00;0,96;0,1;694,61
CH;01218547-RC1;1;6K09383S25506527XS;Fribourg;1700;77000.0;CHF;10739978615667.0;2024-12-30T13:19:41.877Z;;2,00;0,94;0,1;683,00
CH;01203253-RC1;1;700073WP00571000U;Bern;3006;81500.0;CHF;10775792539804.0;2024-12-18T12:02:23.351Z;;2,00;0,95;0,1;689,38
CH;01226847-RC1;1;6K04283S24626527XS;Fribourg;1700;58500.0;CHF;10629519688216.0;2024-12-31T12:50:41.733Z;;2,00;0,94;0,1;683,00
CH;00925710-RC1;1;6401763BU655556640;Frauenfeld;8500;504000.0;CHF;10288724314175.0;2024-04-28T11:12:29.209Z;;2,00;0,95;0,1;689,74
CH;00883501-RC1;1;K03470PK000184308;Stansstad;6362;12000.0;CHF;10431338850812.0;2024-03-19T06:41:49.966Z;;2,00;0,90;0,1;653,91
CH;00908027-RC1;1;6J02733SPY521000M;Z√ºrich;8044;80000.0;CHF;10226109642739.0;2024-04-09T15:14:42.021Z;;2,00;0,97;0,1;700,86
CH;01183049-RC1;1;9410139999991202XS;Lugano;6900;5950.0;CHF;10728407365116.0;2024-12-05T21:10:52.933Z;;2,00;0,74;0,1;537,17
CH;00844058-RC1;1;810362AP00P0900140;H√ºnenberg See;6333;188500.0;CHF;10693401222838.0;2024-02-08T22:01:39.546Z;;2,00;0,00;0,1;
CH;01219631-RC1;1;234387W93551000U;Bottighofen;8598;112500.0;CHF;10693767046232.0;2025-01-02T18:41:02.844Z;;2,00;0,95;0,1;688,38
CH;01222545-RC1;1;9410349999994600S;Gross;8841;10850.0;CHF;10672688495518.0;2024-12-30T20:48:50.018Z;;2,00;11,54;0,1;8358,75
CH;00911525-RC1;1;K03319PK068190136M;Gen√®ve;1208;10500.0;CHF;10227348342021.0;2024-04-20T10:45:40.647Z;;2,00;2,38;0,1;1725,07
CH;01136424-RC1;1;9,40797E+16;Fribourg;1700;23000.0;CHF;10618723207747.0;2024-10-08T16:00:34.652Z;;2,00;0,94;0,1;683,00
CH;00925710-RC1;1;6201033DU251741040;Frauenfeld;8500;504000.0;CHF;10288724314175.0;2024-04-28T11:12:29.209Z;;2,00;0,95;0,1;689,74
CH;00925710-RC1;2;6501093BU655556640;Frauenfeld;8500;504000.0;CHF;10288724314175.0;2024-04-28T11:12:29.209Z;;2,00;0,95;0,1;689,74
CH;00846424-RC1;1;9408649999993032S;Lonay;1027;18000.0;CHF;10616278950083.0;2024-02-13T12:56:35.468Z;;2,00;0,97;0,1;701,04
CH;01113943-RC1;1;6601033EJ860201640;Conches;1231;204000.0;CHF;10697147466887.0;2024-09-11T15:09:15.439Z;;2,00;1,45;0,1;1052,24
CH;01127735-RC1;1;3414163CU703400036;Basel;4051;67000.0;CHF;10619171409388.0;2024-09-28T15:51:52.522Z;;2,00;1,02;0,1;738,66
CH;01269259-RC1;1;810521KP027100036;Z√ºrich;8044;81000.0;CHF;10666049882931.0;2025-02-09T22:12:34.659Z;;2,00;0,97;0,1;700,86
CH;01101085-RC1;1;K04117PK0888843014;Birsfelden;4127;0.0;CHF;10453321530861.0;2024-10-11T15:19:58.655191Z;;2,00;1,02;0,1;736,53
CH;00844058-RC1;1;810360AP00P0100040;H√ºnenberg See;6333;188500.0;CHF;10693401222838.0;2024-02-08T22:01:39.546Z;;2,00;0,00;0,1;
CH;01165932-RC1;1;6D03673SQH06412529;Fribourg;1700;77000.0;CHF;10678642534752.0;2024-11-29T17:55:10.109Z;;2,00;0,94;0,1;683,00
CH;00912153-RC1;1;K03319PK068190139M;Gen√®ve;1208;10500.0;CHF;1022527312301.0;2024-04-22T14:52:28.734Z;;2,00;2,38;0,1;1725,07
CH;01000350-RC1;1;603599SKB20576542;Niederhasli;8155;29500.0;CHF;10461419958986.0;2024-06-24T11:59:10.110Z;;2,00;0,96;0,1;696,44
CH;01197325-RC1;1;9410429999995702S;Z√ºrich;8004;51500.0;CHF;10752308947784.0;2024-12-11T15:08:14.554Z;;2,00;0,97;0,1;700,86
CH;00846424-RC1;1;9408699999993032S;Lonay;1027;18000.0;CHF;10616278950083.0;2024-02-13T12:56:35.468Z;;2,00;0,97;0,1;701,04
CH;00908478-RC1;1;9,40702E+16;Z√ºrich;8008;26000.0;CHF;10226109642739.0;2024-04-05T17:03:52.425Z;;2,00;0,97;0,1;700,86
CH;01212516-RC1;1;9410629999991000S;Luzern;6006;15000.0;CHF;10675832818003.0;2024-12-21T08:18:36.538Z;;2,00;0,91;0,1;661,87
CH;00865399-RC1;1;9404119999991000M;Lonay;1027;13500.0;CHF;10488901603259.0;2024-02-28T13:42:53.674Z;;2,00;0,97;0,1;701,04
CH;01155598-RC1;1;K04193PK009559418;Zollikerberg;8125;11500.0;CHF;10590687881662.0;2024-12-11T07:18:06.330Z;;2,00;0,94;0,1;679,10
CH;01253077-RC1;1;9408209999995500M;Bern;3007;0.0;CHF;10631388832403.0;2025-01-27T08:34:36.213284Z;;2,00;0,95;0,1;689,38
CH;01155293-RC1;1;234387WP04942018U;Basel;4052;112500.0;CHF;10590687881662.0;2024-11-11T20:54:37.693Z;;2,00;1,02;0,1;738,66
CH;00796915-RC1;1;6600683CU850410140;Frauenfeld;8500;256500.0;CHF;10784008631504.0;2024-01-08T08:49:55.682Z;;2,00;0,95;0,1;689,74
CH;01221434-RC1;1;6501163CU703280738;Z√ºrich;8008;183600.0;CHF;10686444644304.0;2025-01-06T19:42:21.316Z;;2,00;0,97;0,1;700,86
CH;00875815-RC1;1;6600403CU700274534;Meggen;6045;132500.0;CHF;10425780701715.0;2024-03-07T22:00:12.035Z;;2,00;0,91;0,1;658,85
CH;00935920-RC1;1;K03252PK005490026M;Meilen;8706;5500.0;CHF;1022059771904.0;2024-05-03T05:02:06.246Z;;2,00;0,92;0,1;670,24
CH;00928764-RC1;1;920145PL00126901M;Z√ºrich;8032;7500.0;CHF;10300537505684.0;2024-04-27T11:18:33.120Z;;2,00;0,97;0,1;700,86
CH;00914994-RC1;2;K03319PK068190139M;Gen√®ve;1208;0.0;CHF;10169815925986.0;2024-09-25T13:36:25.943052Z;;2,00;2,38;0,1;1725,07
CH;01036035-RC1;1;513860W85422800U;Lausanne;1005;85000.0;CHF;10276770356938.0;2024-07-14T14:39:56.091Z;;2,00;0,96;0,1;694,61
CH;00948862-RC1;1;6D01913SPH56459924;Gen√®ve;1205;71000.0;CHF;10246506176973.0;2024-05-15T10:55:44.936Z;;2,00;2,38;0,1;1725,07
CH;00916754-RC1;3;K03319PK068190136M;Gen√®ve;1208;0.0;CHF;10197246977756.0;2024-09-25T13:36:45.915639Z;;2,00;2,38;0,1;1725,07
CH;01192019-RC1;1;9410439999996309S;Z√ºrich;8032;51500.0;CHF;10759195906019.0;2024-12-14T15:10:23.123Z;;2,00;0,97;0,1;700,86
CH;01218760-RC1;1;6K06933S25132505L;Fribourg;1700;52500.0;CHF;10739978615667.0;2024-12-30T13:16:08.468Z;;2,00;0,94;0,1;683,00
CH;01272673-RC1;1;660041SPB05210540;Bougy-Villars;1172;194000.0;CHF;10642317714377.0;2025-02-11T19:23:58.903Z;;2,00;0,97;0,1;706,43
CH;01172617-RC1;1;K04023PK089253105;Wollerau;8832;0.0;CHF;10741202867006.0;2024-12-11T13:03:24.057385Z;;2,00;0,91;0,1;660,11
CH;01181217-RC1;1;6K07593S24919224L;Fribourg;1700;46200.0;CHF;10733341564895.0;2024-12-03T15:15:38.124Z;;2,00;0,94;0,1;683,00
CH;01294313-RC1;1;910070PE00012000U;Yverdon-les-Bains;1400;29000.0;CHF;10585248337931.0;2025-03-10T07:22:32.955Z;;2,00;0,99;0,1;714,83
CH;01248467-RC1;1;3414163CU703400040;Coppet;1296;60300.0;CHF;10630570715144.0;2025-01-21T18:41:22.101Z;;2,00;0,97;0,1;703,27
CH;00950496-RC1;1;K03469PK0026400110;Jussy;1254;31500.0;CHF;10234700350258.0;2024-05-15T19:53:29.089Z;;2,00;1,55;0,1;1126,78
CH;00844460-RC1;1;K03428PK067541113;Uster;8610;35500.0;CHF;10693401222838.0;2024-02-12T12:05:45.459Z;;2,00;0,93;0,1;675,42
CH;00998202-RC1;1;K01518PK039142108;Basel;4059;11000.0;CHF;10466992143659.0;2024-06-25T13:08:16.943Z;;2,00;1,02;0,1;738,66
CH;00844460-RC1;1;K03588PK0743411136M;Uster;8610;35500.0;CHF;10693401222838.0;2024-02-12T12:05:45.459Z;;2,00;0,93;0,1;675,42
CH;01221434-RC1;1;6501163CU703280736;Z√ºrich;8008;183600.0;CHF;10686444644304.0;2025-01-06T19:42:21.316Z;;2,00;0,97;0,1;700,86
CH;01047196-RC1;1;3414163CU703400046;Meilen;8706;220000.0;CHF;10300135787383.0;2024-07-12T12:22:26.924Z;;2,00;0,92;0,1;670,24
CH;01098420-RC1;1;6K08593S25272606M;Vandoeuvres GE;1253;142500.0;CHF;10469819284277.0;2024-08-22T08:56:04.285Z;;2,00;0,96;0,1;695,69
CH;01171225-RC1;1;K04025PK014663098;Etoy;1163;36000.0;CHF;10765145765411.0;2024-11-28T13:33:22.321Z;;2,00;0,97;0,1;703,42
CH;00844460-RC1;1;K03428PK067541112;Uster;8610;35500.0;CHF;10693401222838.0;2024-02-12T12:05:45.459Z;;2,00;0,93;0,1;675,42
CH;01157368-RC1;1;9410459999996016S;Kilchberg ZH;8802;35500.0;CHF;10636775845088.0;2024-11-15T11:05:15.383Z;;2,00;0,94;0,1;678,78
CH;01047196-RC1;1;6501173CU703400046;Meilen;8706;220000.0;CHF;10300135787383.0;2024-07-12T12:22:26.924Z;;2,00;0,92;0,1;670,24
CH;01157368-RC1;1;9410249999993000XS;Kilchberg ZH;8802;35500.0;CHF;10636775845088.0;2024-11-15T11:05:15.383Z;;2,00;0,94;0,1;678,78
CH;00914996-RC1;2;K03319PK0681901312M;Gen√®ve;1208;0.0;CHF;10169815925986.0;2024-09-25T13:36:13.042329Z;;2,00;2,38;0,1;1725,07
CH;01171347-RC1;1;6D03013SPH79407127;Lausanne;1006;48600.0;CHF;10765145765411.0;2024-12-04T07:49:05.184Z;;2,00;0,96;0,1;694,61
CH;00950496-RC1;1;K03165PK0054900210;Jussy;1254;31500.0;CHF;10234700350258.0;2024-05-15T19:53:29.089Z;;2,00;1,55;0,29;1126,78
CY;01062847-RC1;1;6D02513SPH579067XS;Limassol;4046;37500.0;EUR;1.0;2024-07-25T12:33:40.783Z;;2,00;2,71;0,29;1960,59
CY;01062217-RC1;1;9406519999999000XS;Lemesos;4040;51200.0;EUR;1.0;2024-07-29T17:51:51.390Z;;2,00;2,71;0,29;1960,59
CY;00964419-RC1;1;9,40792E+16;Agios Athanasios;4105;18000.0;EUR;1.0;2024-05-24T14:43:28.197Z;;2,00;1,20;0,29;866,43
CY;01228290-RC1;1;K03942PK085642639M;Aradhippou;7100;7700.0;EUR;1.0;2025-01-13T09:14:30.943Z;;2,00;2,75;0,29;1990,56
CY;01062217-RC1;1;9409449999997300XS;Lemesos;4040;51200.0;EUR;1.0;2024-07-29T17:51:51.390Z;;2,00;2,71;0,29;1960,59
CY;01062217-RC1;1;940941999999P404XS;Lemesos;4040;51200.0;EUR;1.0;2024-07-29T17:51:51.390Z;;2,00;2,71;0,29;1960,59
CY;01062217-RC1;1;9406509999991000XS;Lemesos;4040;51200.0;EUR;1.0;2024-07-29T17:51:51.390Z;;2,00;2,71;0,29;1960,59
CY;00976829-RC1;1;810362AP00P0100041;Nicosia;2063;27500.0;EUR;1.0;2024-06-13T14:26:28.037Z;;2,00;2,71;0,29;1960,23
CY;00816977-RC1;1;391698W91321000U;Lefkosia;1065;75000.0;EUR;1.0;2024-01-22T10:53:27.251Z;;2,00;2,71;0,29;1960,23
CY;01006637-RC1;1;9409209999991000XS;Limassol;4521;12000.0;EUR;1.0;2024-07-01T08:45:33.549Z;;2,00;2,71;0,29;1960,59
CY;01167990-RC1;1;9411079999991000S;Nicosia;1107;13000.0;EUR;1.0;2024-11-20T15:36:03.318Z;;2,00;2,71;0,29;1960,23
CY;00760194-RC1;1;6J02843SPY745702XS;AGLANTZIA;2113;29000.0;EUR;1.0;2024-01-04T09:27:36.954Z;;2,00;2,71;0,29;1963,51
CY;01272761-RC1;1;K04272PK0389421012;Lemesos;3080;9500.0;EUR;1.0;2025-02-11T17:22:59.157Z;;2,00;2,71;0,29;1960,59
CY;01007612-RC1;1;9,40799E+16;Agios Athanasios;4105;28000.0;EUR;1.0;2024-06-25T16:00:01.151Z;;2,00;1,20;0,29;866,43
CY;01062217-RC1;1;940889999999P40436AB;Lemesos;4040;51200.0;EUR;1.0;2024-07-29T17:51:51.390Z;;2,00;2,71;0,29;1960,59
CY;01062217-RC1;1;9404119999991000XS;Lemesos;4040;51200.0;EUR;1.0;2024-07-29T17:51:51.390Z;;2,00;2,71;0,29;1960,59
CY;01062217-RC1;1;9409459999994700XS;Lemesos;4040;51200.0;EUR;1.0;2024-07-29T17:51:51.390Z;;2,00;2,71;0,16;1960,59
CZ;00805088-RC1;1;6J01583SPY709500S;Praha;Praha;29000.0;EUR;1.0;2024-01-11T14:22:58.791Z;;2,00;1,27;0,16;921,79
CZ;00771187-RC1;1;K02339PK053442106;Praha 8;186 00;14000.0;EUR;1.0;2024-01-05T10:46:15.037Z;;2,00;1,28;0,16;924,18
CZ;01065744-RC1;1;900675SBS51P100XSR;Praha;147 00;0.0;EUR;1.0;2024-08-06T14:34:17.370304Z;;2,00;1,27;0,16;921,79
CZ;01065744-RC2;1;9411279999991000S;Praha;147 00;0.0;EUR;1.0;2024-08-13T12:39:12.813970Z;;2,00;1,27;0,16;921,79
CZ;00907243-RC1;1;6K06133S24611069S;Praha;147 00;267000.0;EUR;1.0;2024-04-09T13:21:52.810Z;;2,00;1,27;0,16;921,79
CZ;01289171-RC1;1;9411909999994001XS;Olomouc;779 00;12000.0;EUR;1.0;2025-03-04T13:18:29.787Z;;2,00;1,28;0,16;931,00
CZ;01221465-RC1;1;810472AP0250100037;Praha;19000;47400.0;EUR;1.0;2024-12-30T11:24:15.657Z;;2,00;1,27;0,16;921,79
CZ;01134065-RC1;1;9410249999993000S;K≈ôelov-B≈ôuchot√≠n;78336;30500.0;EUR;1.0;2024-10-06T16:18:54.851Z;;2,00;0,00;0,16;
CZ;01065744-RC1;1;9409379999991000S;Praha;147 00;0.0;EUR;1.0;2024-08-06T14:34:17.370304Z;;2,00;1,27;0,16;921,79
